NBa7we src,d4r55,RfnDt,rsqaWe,J7sVM,wiI7pd,NlVald,fontDisplayMedium,cleantext,label tranformers,score label,Tokenizing,WithoutStopwords,Stemming,kalimat,topic
https://lh3.googleusercontent.com/a-/ALV-UjVGd_e0z7JK1ZzaggSRnMjZQUHuuLlOpi2OutSkGWWHwwAix3MX=w45-h45-p-rp-mo-ba6-br100,Sumanesh Gupta,Local Guide · 278 ulasan · 869 foto,setahun lalu,,"Gili T is a very lovely place to stay and offers a very relaxed atmosphere. Snorkelling is quite different in these islands - turtles, fishes, Statues of Gods, shipwreck apart from the fishes n corals.",Suka,6.0,gili t adalah tempat yang sangat indah untuk menginap dan menawarkan suasana yang sangat santai snorkeling sangat berbeda di pulau pulau ini penyu ikan patung dewa kapal karam selain ikan dan karang,Positive,0.9995312690734863,"['gili', 't', 'adalah', 'tempat', 'yang', 'sangat', 'indah', 'untuk', 'menginap', 'dan', 'menawarkan', 'suasana', 'yang', 'sangat', 'santai', 'snorkeling', 'sangat', 'berbeda', 'di', 'pulau', 'pulau', 'ini', 'penyu', 'ikan', 'patung', 'dewa', 'kapal', 'karam', 'selain', 'ikan', 'dan', 'karang']","['gili', 't', 'indah', 'menginap', 'menawarkan', 'suasana', 'santai', 'snorkeling', 'berbeda', 'pulau', 'pulau', 'penyu', 'ikan', 'patung', 'dewa', 'kapal', 'karam', 'ikan', 'karang']","['gili', 't', 'indah', 'inap', 'tawar', 'suasana', 'santai', 'snorkeling', 'beda', 'pulau', 'pulau', 'penyu', 'ikan', 'patung', 'dewa', 'kapal', 'karam', 'ikan', 'karang']",gili t indah inap tawar suasana santai snorkeling beda pulau pulau penyu ikan patung dewa kapal karam ikan karang,1
https://lh3.googleusercontent.com/a-/ALV-UjVlibcYiVk2p0E29yXQe4Oo-4rFxXgwyqf5SBHWirMqJ6VTXh00=w45-h45-p-rp-mo-ba4-br100,Erich Becker,Local Guide · 227 ulasan · 86 foto,setahun lalu,,"Such a cool fun little island. Stay for 8 days. We did it all! Great food, kind people and amazing sunsets!",Suka,,tinggal di pulau kecil yang asyik dan menyenangkan selama berhari hari kami melakukan semuanya orang orang baik hati dan matahari terbenam yang menakjubkan,Positive,0.9997113347053528,"['tinggal', 'di', 'pulau', 'kecil', 'yang', 'asyik', 'dan', 'menyenangkan', 'selama', 'berhari', 'hari', 'kami', 'melakukan', 'semuanya', 'orang', 'orang', 'baik', 'hati', 'dan', 'matahari', 'terbenam', 'yang', 'menakjubkan']","['tinggal', 'pulau', 'asyik', 'menyenangkan', 'berhari', 'orang', 'orang', 'hati', 'matahari', 'terbenam', 'menakjubkan']","['tinggal', 'pulau', 'asyik', 'senang', 'hari', 'orang', 'orang', 'hati', 'matahari', 'benam', 'takjub']",tinggal pulau asyik senang hari orang orang hati matahari benam takjub,0
https://lh3.googleusercontent.com/a/ACg8ocJNkYx3XavZiso2UU3YJdllYZJCGqra9eDDlrT9IvG3NRjmQUda=w45-h45-p-rp-mo-ba4-br100,Evan Luke Aditya,Local Guide · 61 ulasan · 227 foto,7 tahun lalu,,"Beautiful island. You can reach this place from Lombok or Bali with fast ferry. There are many store, snorkeling, and diving provider. Inn in reasonable price. You can enjoy its beautiful beach view. But because of earthquake, many store …",,11.0,pulau yang indah anda dapat mencapai tempat ini dari lombok atau bali dengan kapal feri cepat terdapat banyak toko penyedia penginapan snorkeling dan diving dengan harga terjangkau anda dapat menikmati pemandangan pantainya yang indah tetapi karena gempa banyak toko,Positive,0.9993757605552673,"['pulau', 'yang', 'indah', 'anda', 'dapat', 'mencapai', 'tempat', 'ini', 'dari', 'lombok', 'atau', 'bali', 'dengan', 'kapal', 'feri', 'cepat', 'terdapat', 'banyak', 'toko', 'penyedia', 'penginapan', 'snorkeling', 'dan', 'diving', 'dengan', 'harga', 'terjangkau', 'anda', 'dapat', 'menikmati', 'pemandangan', 'pantainya', 'yang', 'indah', 'tetapi', 'karena', 'gempa', 'banyak', 'toko']","['pulau', 'indah', 'mencapai', 'lombok', 'bali', 'kapal', 'feri', 'cepat', 'toko', 'penyedia', 'penginapan', 'snorkeling', 'diving', 'harga', 'terjangkau', 'menikmati', 'pemandangan', 'pantainya', 'indah', 'gempa', 'toko']","['pulau', 'indah', 'capai', 'lombok', 'bal', 'kapal', 'feri', 'cepat', 'toko', 'sedia', 'inap', 'snorkeling', 'diving', 'harga', 'jangkau', 'nikmat', 'pandang', 'pantai', 'indah', 'gempa', 'toko']",pulau indah capai lombok bal kapal feri cepat toko sedia inap snorkeling diving harga jangkau nikmat pandang pantai indah gempa toko,1
https://lh3.googleusercontent.com/a/ACg8ocI3zJ1N6M-FBfrnYPco3WpKiajRwIUVicbleQiVGUg3W9ORog=w45-h45-p-rp-mo-ba4-br100,Megamoppelstern 2027,Local Guide · 111 ulasan · 58 foto,8 tahun lalu,,"It such a small island but I really enjoyed my time there.  No cars,  just horse taxis but everything is also walkable.  The beaches are very nice and you can snorkel everywhere to see turtles.  So many bars and restaurants so it's hard to …",Suka,3.0,ini adalah pulau yang kecil tetapi saya sangat menikmati waktu saya di sana tidak ada mobil hanya taksi kuda tetapi semuanya juga dapat dilalui dengan berjalan kaki pantainya sangat bagus dan anda dapat snorkeling di mana mana untuk melihat penyu begitu banyak bar dan restoran sehingga sulit untuk melakukannya,Positive,0.999517560005188,"['ini', 'adalah', 'pulau', 'yang', 'kecil', 'tetapi', 'saya', 'sangat', 'menikmati', 'waktu', 'saya', 'di', 'sana', 'tidak', 'ada', 'mobil', 'hanya', 'taksi', 'kuda', 'tetapi', 'semuanya', 'juga', 'dapat', 'dilalui', 'dengan', 'berjalan', 'kaki', 'pantainya', 'sangat', 'bagus', 'dan', 'anda', 'dapat', 'snorkeling', 'di', 'mana', 'mana', 'untuk', 'melihat', 'penyu', 'begitu', 'banyak', 'bar', 'dan', 'restoran', 'sehingga', 'sulit', 'untuk', 'melakukannya']","['pulau', 'menikmati', 'mobil', 'taksi', 'kuda', 'berjalan', 'kaki', 'pantainya', 'bagus', 'snorkeling', 'penyu', 'bar', 'restoran', 'sulit', 'melakukannya']","['pulau', 'nikmat', 'mobil', 'taksi', 'kuda', 'jalan', 'kaki', 'pantai', 'bagus', 'snorkeling', 'penyu', 'bar', 'restoran', 'sulit', 'laku']",pulau nikmat mobil taksi kuda jalan kaki pantai bagus snorkeling penyu bar restoran sulit laku,1
https://lh3.googleusercontent.com/a-/ALV-UjWjPcAdC5yfbUTbk2m82tw6QvA6hvcypXylBJ_kPPzBBVdONlo4=w45-h45-p-rp-mo-ba3-br100,Putri Larasati Ayuningtias,Local Guide · 55 ulasan · 74 foto,setahun lalu,,"Bagus banget pas matahari terbit dan terbenam.matahari terbenam warna langit bisa berubah menjadi pink,orange dan ada wrn ungunya",Suka,3.0,bagus banget pas matahari terbit dan terbenam matahari terbenam warna langit bisa berubah menjadi pink orange dan ada wrn ungunya,Positive,0.9990788698196411,"['bagus', 'banget', 'pas', 'matahari', 'terbit', 'dan', 'terbenam', 'matahari', 'terbenam', 'warna', 'langit', 'bisa', 'berubah', 'menjadi', 'pink', 'orange', 'dan', 'ada', 'wrn', 'ungunya']","['bagus', 'banget', 'pas', 'matahari', 'terbit', 'terbenam', 'matahari', 'terbenam', 'warna', 'langit', 'berubah', 'pink', 'orange', 'wrn', 'ungunya']","['bagus', 'banget', 'pas', 'matahari', 'terbit', 'benam', 'matahari', 'benam', 'warna', 'langit', 'ubah', 'pink', 'orange', 'wrn', 'ungu']",bagus banget pas matahari terbit benam matahari benam warna langit ubah pink orange wrn ungu,0
https://lh3.googleusercontent.com/a/ACg8ocIVSqsqjVY_M0D58sw0WzDSZJCf35Enp6pC3Uxjy31amYXQqII=w45-h45-p-rp-mo-ba5-br100,Yash Baheti,Local Guide · 196 ulasan · 485 foto,2 tahun lalu,,"Nice small island, you can only use cycles and horse carts for traveling.
There is good part of the island near the harbour were you will find most people and there is a shady were you will not feel safe.
There is a roadside market though on the other side of the island.",,6.0,pulau kecil yang bagus anda hanya dapat menggunakan sepeda dan kereta kuda untuk bepergian ada bagian pulau yang bagus di dekat pelabuhan anda akan menemukan sebagian besar orang dan ada tempat teduh jika anda tidak akan merasa aman ada pasar pinggir jalan meskipun di sisi lain pulau,Positive,0.9991695880889893,"['pulau', 'kecil', 'yang', 'bagus', 'anda', 'hanya', 'dapat', 'menggunakan', 'sepeda', 'dan', 'kereta', 'kuda', 'untuk', 'bepergian', 'ada', 'bagian', 'pulau', 'yang', 'bagus', 'di', 'dekat', 'pelabuhan', 'anda', 'akan', 'menemukan', 'sebagian', 'besar', 'orang', 'dan', 'ada', 'tempat', 'teduh', 'jika', 'anda', 'tidak', 'akan', 'merasa', 'aman', 'ada', 'pasar', 'pinggir', 'jalan', 'meskipun', 'di', 'sisi', 'lain', 'pulau']","['pulau', 'bagus', 'sepeda', 'kereta', 'kuda', 'bepergian', 'pulau', 'bagus', 'pelabuhan', 'menemukan', 'orang', 'teduh', 'aman', 'pasar', 'pinggir', 'jalan', 'sisi', 'pulau']","['pulau', 'bagus', 'sepeda', 'kereta', 'kuda', 'pergi', 'pulau', 'bagus', 'labuh', 'temu', 'orang', 'teduh', 'aman', 'pasar', 'pinggir', 'jalan', 'sisi', 'pulau']",pulau bagus sepeda kereta kuda pergi pulau bagus labuh temu orang teduh aman pasar pinggir jalan sisi pulau,0
https://lh3.googleusercontent.com/a-/ALV-UjUFrp-o2Z8HuYWDse9bd-zA5GdCwIF25T4KlkdamlCL_2eqWDBxBw=w45-h45-p-rp-mo-ba6-br100,Danina La,Local Guide · 474 ulasan · 2.788 foto,setahun lalu,,"Nice island with lots of things to do. Snorkeling, diving, party, welness, cycling etc. Keep in mind this is a party island. There are corners that are quieter but generally busy and lots of music in the night. Prices are cheap and ATMs …",,9.0,pulau yang bagus dengan banyak hal untuk dilakukan snorkeling menyelam pesta bersepeda kesehatan dll perlu diingat ini adalah pulau pesta ada sudut yang lebih tenang tetapi umumnya sibuk dan banyak musik di malam hari harga murah dan atm,Positive,0.999514102935791,"['pulau', 'yang', 'bagus', 'dengan', 'banyak', 'hal', 'untuk', 'dilakukan', 'snorkeling', 'menyelam', 'pesta', 'bersepeda', 'kesehatan', 'dll', 'perlu', 'diingat', 'ini', 'adalah', 'pulau', 'pesta', 'ada', 'sudut', 'yang', 'lebih', 'tenang', 'tetapi', 'umumnya', 'sibuk', 'dan', 'banyak', 'musik', 'di', 'malam', 'hari', 'harga', 'murah', 'dan', 'atm']","['pulau', 'bagus', 'snorkeling', 'menyelam', 'pesta', 'bersepeda', 'kesehatan', 'dll', 'pulau', 'pesta', 'sudut', 'tenang', 'sibuk', 'musik', 'malam', 'harga', 'murah', 'atm']","['pulau', 'bagus', 'snorkeling', 'selam', 'pesta', 'sepeda', 'sehat', 'dll', 'pulau', 'pesta', 'sudut', 'tenang', 'sibuk', 'musik', 'malam', 'harga', 'murah', 'atm']",pulau bagus snorkeling selam pesta sepeda sehat dll pulau pesta sudut tenang sibuk musik malam harga murah atm,7
https://lh3.googleusercontent.com/a-/ALV-UjVogxkeaV0qMlstGTn80cyl2S865_MxYHXtv4bA8Bl2tu2LvnMq=w45-h45-p-rp-mo-ba4-br100,widya,Local Guide · 63 ulasan · 102 foto,setahun lalu,,I can say it is a Bali dupes.. the ambiance of the place is extremely similar.. there is a lot of foreigners there and this place have a lot of bars and fun pubs.. the best thing is this place is less crowded than Bali.. I went there for two days and didn’t find any annoying foreigners at all.. so much quieter than Bali,Suka,2.0,bisa dibilang ini adalah tipuan bali suasana tempat ini sangat mirip ada banyak orang asing di sana dan tempat ini memiliki banyak bar dan pub yang menyenangkan yang terbaik adalah tempat ini tidak seramai bali saya pergi ke sana selama dua hari dan tidak menemukan orang asing yang mengganggu sama sekali jauh lebih tenang daripada bali,Positive,0.8586702346801758,"['bisa', 'dibilang', 'ini', 'adalah', 'tipuan', 'bali', 'suasana', 'tempat', 'ini', 'sangat', 'mirip', 'ada', 'banyak', 'orang', 'asing', 'di', 'sana', 'dan', 'tempat', 'ini', 'memiliki', 'banyak', 'bar', 'dan', 'pub', 'yang', 'menyenangkan', 'yang', 'terbaik', 'adalah', 'tempat', 'ini', 'tidak', 'seramai', 'bali', 'saya', 'pergi', 'ke', 'sana', 'selama', 'dua', 'hari', 'dan', 'tidak', 'menemukan', 'orang', 'asing', 'yang', 'mengganggu', 'sama', 'sekali', 'jauh', 'lebih', 'tenang', 'daripada', 'bali']","['dibilang', 'tipuan', 'bali', 'suasana', 'orang', 'asing', 'memiliki', 'bar', 'pub', 'menyenangkan', 'terbaik', 'seramai', 'bali', 'pergi', 'menemukan', 'orang', 'asing', 'mengganggu', 'tenang', 'bali']","['bilang', 'tipu', 'bal', 'suasana', 'orang', 'asing', 'milik', 'bar', 'pub', 'senang', 'baik', 'serama', 'bal', 'pergi', 'temu', 'orang', 'asing', 'ganggu', 'tenang', 'bal']",bilang tipu bal suasana orang asing milik bar pub senang baik serama bal pergi temu orang asing ganggu tenang bal,0
https://lh3.googleusercontent.com/a-/ALV-UjUG0y4RF_2OK6G43b86ppOOwZLSfd629bEJSP5hS-BbBPCewbvv=w45-h45-p-rp-mo-ba3-br100,Liz Dunn,Local Guide · 35 ulasan · 73 foto,setahun lalu,,"Gili T was amazing. We’ve been to some great places around the world but this gained a very special place in our hearts! It’s not polished, it’s not glossy, but it’s real, its beautiful, it can be brilliantly crazy in the Main Street area, …",,6.0,gili t luar biasa kami pernah berkunjung ke beberapa tempat hebat di seluruh dunia tapi ini mendapat tempat yang sangat istimewa di hati kami karena tidak dipoles tidak mengkilap tapi nyata indahnya bisa sangat menggila di area jalan utama,Positive,0.9992738366127014,"['gili', 't', 'luar', 'biasa', 'kami', 'pernah', 'berkunjung', 'ke', 'beberapa', 'tempat', 'hebat', 'di', 'seluruh', 'dunia', 'tapi', 'ini', 'mendapat', 'tempat', 'yang', 'sangat', 'istimewa', 'di', 'hati', 'kami', 'karena', 'tidak', 'dipoles', 'tidak', 'mengkilap', 'tapi', 'nyata', 'indahnya', 'bisa', 'sangat', 'menggila', 'di', 'area', 'jalan', 'utama']","['gili', 't', 'berkunjung', 'hebat', 'dunia', 'istimewa', 'hati', 'dipoles', 'mengkilap', 'nyata', 'indahnya', 'menggila', 'area', 'jalan', 'utama']","['gili', 't', 'kunjung', 'hebat', 'dunia', 'istimewa', 'hati', 'poles', 'kilap', 'nyata', 'indah', 'gila', 'area', 'jalan', 'utama']",gili t kunjung hebat dunia istimewa hati poles kilap nyata indah gila area jalan utama,0
https://lh3.googleusercontent.com/a/ACg8ocLXiiCmuMSnWjim0cLlUMlo4MqVzHWfkrssuzXSbyLWSe9YXA=w45-h45-p-rp-mo-ba4-br100,Nikki Y,Local Guide · 107 ulasan · 60 foto,Diedit 2 tahun lalu,,"Beautiful island filled with SUFFERINGS AND CRUELTY.  I can not enjoy the island because regardless which corner I go, I’m watching the poor horses suffering!! Seen many horses being whipped, not getting fed any water and food throughout my …",,3.0,pulau yang indah penuh dengan penderitaan dan kekejaman saya tidak dapat menikmati pulau itu karena kemana pun saya pergi saya menyaksikan kuda kuda malang itu menderita melihat banyak kuda dicambuk tidak diberi makan air dan makanan apa pun sepanjang hidup saya,Negative,0.999737560749054,"['pulau', 'yang', 'indah', 'penuh', 'dengan', 'penderitaan', 'dan', 'kekejaman', 'saya', 'tidak', 'dapat', 'menikmati', 'pulau', 'itu', 'karena', 'kemana', 'pun', 'saya', 'pergi', 'saya', 'menyaksikan', 'kuda', 'kuda', 'malang', 'itu', 'menderita', 'melihat', 'banyak', 'kuda', 'dicambuk', 'tidak', 'diberi', 'makan', 'air', 'dan', 'makanan', 'apa', 'pun', 'sepanjang', 'hidup', 'saya']","['pulau', 'indah', 'penuh', 'penderitaan', 'kekejaman', 'menikmati', 'pulau', 'kemana', 'pergi', 'menyaksikan', 'kuda', 'kuda', 'malang', 'menderita', 'kuda', 'dicambuk', 'makan', 'air', 'makanan', 'hidup']","['pulau', 'indah', 'penuh', 'derita', 'kejam', 'nikmat', 'pulau', 'mana', 'pergi', 'saksi', 'kuda', 'kuda', 'malang', 'derita', 'kuda', 'cambuk', 'makan', 'air', 'makan', 'hidup']",pulau indah penuh derita kejam nikmat pulau mana pergi saksi kuda kuda malang derita kuda cambuk makan air makan hidup,0
https://lh3.googleusercontent.com/a-/ALV-UjXZzb_FN5MB_48-hsKDf4got7FSW673izliXCdHogguweJ-pebD=w45-h45-p-rp-mo-ba3-br100,mina dridi,Local Guide · 13 ulasan · 19 foto,2 tahun lalu,,"Crystal clear beaches and live music in the evening.  It is the busiest of the other 2 gili.  Around Gili Trawangan you will find the possibility of renting fins, snorkeling masks and rock shoes or you will find people who will sell you …",,3.0,pantai yang jernih dan musik live di malam hari merupakan gili tersibuk di sekitar gili trawangan anda akan menemukan kemungkinan untuk menyewa masker snorkeling sirip dan sepatu batu atau anda akan menemukan orang yang akan menjual anda,Positive,0.9944361448287964,"['pantai', 'yang', 'jernih', 'dan', 'musik', 'live', 'di', 'malam', 'hari', 'merupakan', 'gili', 'tersibuk', 'di', 'sekitar', 'gili', 'trawangan', 'anda', 'akan', 'menemukan', 'kemungkinan', 'untuk', 'menyewa', 'masker', 'snorkeling', 'sirip', 'dan', 'sepatu', 'batu', 'atau', 'anda', 'akan', 'menemukan', 'orang', 'yang', 'akan', 'menjual', 'anda']","['pantai', 'jernih', 'musik', 'live', 'malam', 'gili', 'tersibuk', 'gili', 'trawangan', 'menemukan', 'menyewa', 'masker', 'snorkeling', 'sirip', 'sepatu', 'batu', 'menemukan', 'orang', 'menjual']","['pantai', 'jernih', 'musik', 'live', 'malam', 'gili', 'sibuk', 'gili', 'trawangan', 'temu', 'sewa', 'masker', 'snorkeling', 'sirip', 'sepatu', 'batu', 'temu', 'orang', 'jual']",pantai jernih musik live malam gili sibuk gili trawangan temu sewa masker snorkeling sirip sepatu batu temu orang jual,7
https://lh3.googleusercontent.com/a-/ALV-UjV82Az2vW6aUhL6FyQ91SFC9BBOGXTwsqqAjsNd2OScIV1sTmygPQ=w45-h45-p-rp-mo-ba5-br100,ambar mandja,Local Guide · 60 ulasan · 705 foto,2 tahun lalu,,Pengalaman pertama Snorkling dsini...pemandangan bawah laut nya begitu indah dengan karang2 nya yg cantik..walaupun agak deg2an pertama x nyebur d laut tp ada guide yg selalu siaga bantuin kita meskipun ngk isa renang jadi tetep aman dan nyaman.,Suka,2.0,pengalaman pertama snorkling dsini pemandangan bawah laut nya begitu indah dengan karang nya yg cantik walaupun agak degan pertama x nyebur d laut tp ada guide yg selalu siaga bantuin kita meskipun ngk isa renang jadi tetep aman dan nyaman,Positive,0.9995735287666321,"['pengalaman', 'pertama', 'snorkling', 'dsini', 'pemandangan', 'bawah', 'laut', 'nya', 'begitu', 'indah', 'dengan', 'karang', 'nya', 'yg', 'cantik', 'walaupun', 'agak', 'degan', 'pertama', 'x', 'nyebur', 'd', 'laut', 'tp', 'ada', 'guide', 'yg', 'selalu', 'siaga', 'bantuin', 'kita', 'meskipun', 'ngk', 'isa', 'renang', 'jadi', 'tetep', 'aman', 'dan', 'nyaman']","['pengalaman', 'snorkling', 'dsini', 'pemandangan', 'laut', 'nya', 'indah', 'karang', 'nya', 'cantik', 'degan', 'x', 'nyebur', 'd', 'laut', 'guide', 'siaga', 'bantuin', 'ngk', 'isa', 'renang', 'tetep', 'aman', 'nyaman']","['alam', 'snorkling', 'dsini', 'pandang', 'laut', 'nya', 'indah', 'karang', 'nya', 'cantik', 'degan', 'x', 'nyebur', 'd', 'laut', 'guide', 'siaga', 'bantuin', 'ngk', 'isa', 'renang', 'tetep', 'aman', 'nyaman']",alam snorkling dsini pandang laut nya indah karang nya cantik degan x nyebur d laut guide siaga bantuin ngk isa renang tetep aman nyaman,0
https://lh3.googleusercontent.com/a/ACg8ocKOr1gIpLUqpdZIXk7QQZfCAyKM4VsBma39GErvTC9lAvzGZRU=w45-h45-p-rp-mo-ba2-br100,Nhung Tran,Local Guide · 4 ulasan · 39 foto,2 tahun lalu,,"Love this party island ♥️♥️♥️ Gili Trawangan is a paradise island perfect for sunbathing, relaxing, and watching spectacular sunsets. …",Suka,26.0,suka pulau pesta ini gili trawangan adalah pulau surga yang sempurna untuk berjemur santai dan menyaksikan matahari terbenam yang spektakuler,Positive,0.9995361566543579,"['suka', 'pulau', 'pesta', 'ini', 'gili', 'trawangan', 'adalah', 'pulau', 'surga', 'yang', 'sempurna', 'untuk', 'berjemur', 'santai', 'dan', 'menyaksikan', 'matahari', 'terbenam', 'yang', 'spektakuler']","['suka', 'pulau', 'pesta', 'gili', 'trawangan', 'pulau', 'surga', 'sempurna', 'berjemur', 'santai', 'menyaksikan', 'matahari', 'terbenam', 'spektakuler']","['suka', 'pulau', 'pesta', 'gili', 'trawangan', 'pulau', 'surga', 'sempurna', 'jemur', 'santai', 'saksi', 'matahari', 'benam', 'spektakuler']",suka pulau pesta gili trawangan pulau surga sempurna jemur santai saksi matahari benam spektakuler,0
https://lh3.googleusercontent.com/a-/ALV-UjVwXjLlnmNuuRsl1TLEklMjtDu8dassRikh7aBiBnoKoqYyWIo7Xg=w45-h45-p-rp-mo-ba5-br100,fcondromukti,Local Guide · 139 ulasan · 1.178 foto,7 tahun lalu,,"Di tahun 2011 lalu, Lonely Planet Best pernah merilis sebuah buku panduan perjalanan dan memasukkan kawasan wisata Gili Trawangan sebaga salah satu dari “Top 10 Region” paling recommended di dunia untuk dikunjungi. …",,2.0,di tahun lalu lonely planet best pernah merilis sebuah buku panduan perjalanan dan memasukkan kawasan wisata gili trawangan sebaga salah satu dari top region paling recommended di dunia untuk dikunjungi,Positive,0.6871031522750854,"['di', 'tahun', 'lalu', 'lonely', 'planet', 'best', 'pernah', 'merilis', 'sebuah', 'buku', 'panduan', 'perjalanan', 'dan', 'memasukkan', 'kawasan', 'wisata', 'gili', 'trawangan', 'sebaga', 'salah', 'satu', 'dari', 'top', 'region', 'paling', 'recommended', 'di', 'dunia', 'untuk', 'dikunjungi']","['lonely', 'planet', 'best', 'merilis', 'buku', 'panduan', 'perjalanan', 'memasukkan', 'kawasan', 'wisata', 'gili', 'trawangan', 'sebaga', 'salah', 'top', 'region', 'recommended', 'dunia', 'dikunjungi']","['lonely', 'planet', 'best', 'rilis', 'buku', 'pandu', 'jalan', 'masuk', 'kawasan', 'wisata', 'gili', 'trawangan', 'sebaga', 'salah', 'top', 'region', 'recommended', 'dunia', 'kunjung']",lonely planet best rilis buku pandu jalan masuk kawasan wisata gili trawangan sebaga salah top region recommended dunia kunjung,0
https://lh3.googleusercontent.com/a-/ALV-UjWEz0ncSUcgp8O6qVHkPjE6tD_tI_rnX0cXGFfE-_t7VdZ2_HSh=w45-h45-p-rp-mo-ba5-br100,nita maya,Local Guide · 265 ulasan · 1.184 foto,9 bulan lalu,,Keren sih gili trawangan . Bagusss bangetttt. Wajib coba kalau liburan ke lombok main ke gili trus coba snorkling ada penyunya besar banget 😍 …,Suka,,keren sih gili trawangan bagusss bangetttt wajib coba kalau liburan ke lombok main ke gili trus coba snorkling ada penyunya besar banget,Positive,0.9992254972457886,"['keren', 'sih', 'gili', 'trawangan', 'bagusss', 'bangetttt', 'wajib', 'coba', 'kalau', 'liburan', 'ke', 'lombok', 'main', 'ke', 'gili', 'trus', 'coba', 'snorkling', 'ada', 'penyunya', 'besar', 'banget']","['keren', 'sih', 'gili', 'trawangan', 'bagusss', 'bangetttt', 'wajib', 'coba', 'liburan', 'lombok', 'main', 'gili', 'trus', 'coba', 'snorkling', 'penyunya', 'banget']","['keren', 'sih', 'gili', 'trawangan', 'bagusss', 'bangetttt', 'wajib', 'coba', 'libur', 'lombok', 'main', 'gili', 'trus', 'coba', 'snorkling', 'penyu', 'banget']",keren sih gili trawangan bagusss bangetttt wajib coba libur lombok main gili trus coba snorkling penyu banget,0
